ticker,date,sent_raw,sent_weighted,sent_ewma_2,sent_ewma_5,sent_ewma_10,followers_mean,tweet_count,daily_return,ret_3d,ret_5d,ret_7d
AAPL,2014-04-29,-0.119175,-0.09485118359332388,0.0023767612562207623,0.09442386532207923,0.11583874479243426,2291.75,4.0,-0.0029625513389814895,0.00042230034705714736,0.003511930893846049,-0.0017823024035111823
AAPL,2014-04-30,0.05295714285714286,-0.12288918198606562,0.0360970156568355,0.08060162450043379,0.1044057262587449,6807.428571428572,7.0,-0.003781537495468057,0.018421115131963317,0.00379589180264861,-0.002168208368826474
AAPL,2014-05-01,0.31974285714285716,0.038838289617397256,0.22519424331418328,0.1603153687145749,0.14355793187403804,17526.571428571428,7.0,0.0023557762243497926,0.004953707555354736,-0.0003481321308989038,0.007880336312783287
AAPL,2014-05-02,0.06383333333333334,-0.011248634489968044,0.11762030332694999,0.12815469025416107,0.12906255032118263,14030.166666666666,6.0,0.0018596380406992186,-0.0004221220847541174,-0.006361160729723037,0.007587722718997103
AAPL,2014-05-05,-0.5106,-0.5106,-0.30119323222435,-0.0847635398305593,0.012760268444603954,1024.0,1.0,0.014141645130211877,-0.016117390847481095,-0.008018724439787794,-0.006278530658665682
AAPL,2014-05-06,0.17695,0.28409729689880575,0.017568922591883314,0.0024743067796271253,0.04261294690922141,20347.0,4.0,-0.010899186359013324,-0.00942039382479043,0.00448554355117281,-0.0038716847839569413
AAPL,2014-05-07,-0.0929,-0.035319410977242297,-0.05607702580270556,-0.02931712881358191,0.01797422928936297,373.5,4.0,-0.0034996403986127245,0.006434360905593461,0.008199909166538566,0.014379675283253679
AAPL,2014-05-08,0.16203333333333333,0.03436081350856762,0.08932988028798702,0.03446635856872316,0.04416679366099394,4007.3333333333335,6.0,-0.0017823024035111823,0.009813019535807266,0.0014114670851745892,0.028231782790880455
AAPL,2014-05-09,0.08010000000000002,0.17115829134800103,0.08317662676266235,0.049677572379148785,0.05070010390444959,2758.9,10.0,-0.004166670566504105,0.014225980195315513,0.02044268314293296,0.032739057493249124
AAPL,2014-05-12,-0.05135,-0.05631690868816146,-0.0065077910791125435,0.016001714919432527,0.03214553955818602,2031.5,2.0,0.012449879147042875,-0.006764188654074577,0.019837162444938716,0.02273841227807627
AAPL,2014-05-13,0.4404,0.4404,0.2914307363069625,0.15746780994628834,0.10637362327487948,1488.0,1.0,0.001568772410530217,0.006315837675970215,0.018441982984400695,0.022753361033923225
AAPL,2014-05-14,0.0,0.0,0.0971435787689875,0.10497853996419224,0.08703296449762866,6750.0,3.0,0.0001851977707028052,0.018051235157868772,0.02094740435516118,0.03411540045202632
AAPL,2014-05-15,0.3454,0.07452453884851873,0.26264785958966247,0.1851190266427948,0.13400878913442343,894.5,2.0,-0.008503531956416177,0.02698641653565148,0.031333965799513086,0.06251490295747297
AAPL,2014-05-16,0.12193333333333332,0.380935867706451,0.16883817541877638,0.16405712887297433,0.1318132517160434,27484.333333333332,9.0,0.014758536376781262,0.014727626563753482,0.02781540108472602,0.0443505976309837
AAPL,2014-05-19,-0.022566666666666665,-0.08667377204030227,0.04123494736181436,0.10184919702642735,0.10374417564645975,756.1904761904761,21.0,0.011849101300689613,0.004432732999956723,0.03480034908325913,0.0509271031055345
AAPL,2014-05-20,0.207,0.3330659762219287,0.1517449824539381,0.1368994646842849,0.12251796189255797,12616.666666666666,12.0,0.00019858486388968366,0.01557765056773186,0.03191596972737987,0.04678277253819996
AAPL,2014-05-21,-0.11735714285714285,0.033819678882654906,-0.027656434420115856,0.05214726217047566,0.07890430648352144,5983.571428571428,14.0,0.002645706480163046,0.03186488259049147,0.04794588909624209,0.03684586490655817
AAPL,2014-05-22,0.1906888888888889,0.16682117305228958,0.11790711445255397,0.09832780440994673,0.09922877601177006,10669.222222222223,9.0,0.0015834117424093908,0.027565967048007733,0.04237009941476266,0.04984611033129771
AAPL,2014-05-23,0.44382857142857135,0.31312198942061326,0.33518808576989884,0.21349472674948827,0.1618832842693703,10370.57142857143,7.0,0.011296521453849406,0.034601781300039436,0.023643100209144174,0.04997300552303252
AAPL,2014-05-27,0.4380818181818182,0.45138881396686015,0.4037839073778451,0.28835709056026493,0.21210119952617898,10435.09090909091,11.0,0.018725543653556276,0.011780338767905185,0.019036956030825003,0.03471695183132595
AAPL,2014-05-28,0.29176111111111114,0.4250170830313895,0.32910204320002245,0.28949176407721366,0.22658481981434844,30588.833333333332,18.0,-0.0025893463080670642,0.007435765341357481,0.033348789427430914,0.03455075837157495
AAPL,2014-05-29,0.05044545454545455,0.006722351980884866,0.1433309840969772,0.20980966089996064,0.19455948067454953,71223.90909090909,22.0,0.018220937702390527,0.0033995647398830098,0.018838946862615336,0.032295589967098914
AAPL,2014-05-30,0.15097727272727274,0.052316990767701285,0.14842850985050757,0.19019886484239804,0.18663544286595374,25055.31818181818,22.0,-0.0037456978141447994,0.018672781099584146,0.01985767922851589,0.04225868396404353
AAPL,2014-06-02,0.15586666666666665,0.1861436350956331,0.1533872810612803,0.17875479878382092,0.1810411199206288,12836.761904761905,21.0,-0.0068722164680690145,0.029746196761891497,0.04334690087778226,0.04512847288803279
AAPL,2014-06-03,0.0675,0.00411360211862472,0.09612909368709344,0.14166986585588062,0.16039727993505992,93079.25,8.0,0.01414152727983553,0.012595217551329307,0.03483670352091939,0.013316715697418102
AAPL,2014-06-04,0.12782,0.05216191085210229,0.11725636456236448,0.13705324390392043,0.15447413812868538,630677.8,5.0,0.011418757146040681,0.017183156700410596,0.018920052683665034,-0.009087906841100613
AAPL,2014-06-05,0.307,0.023495331900456506,0.24375212152078815,0.19370216260261364,0.18220611301437895,37531.333333333336,3.0,0.003923513973421944,0.019154893015453256,-0.002038983094016289,-0.0030121479543748775
AAPL,2014-06-06,0.14957333333333336,0.3801128137202247,0.18096626272915162,0.1789925528461869,0.17627288034509792,9185.466666666667,15.0,-0.0027495477303364213,0.017736243914514782,-0.010239175208279105,-0.0015644510746417595
AAPL,2014-06-09,0.09108571428571428,-0.006345310768908008,0.1210458971001934,0.14969027332602938,0.16078430469793725,29055.428571428572,21.0,0.016001365903809406,-0.015048052751205687,-0.016008531775903556,-0.016222025732342993
AAPL,2014-06-10,0.08948571428571428,0.0566610182582763,0.100005775223874,0.1296220869792577,0.1478209246229876,13316.857142857143,14.0,0.005869547425694233,-0.03151185661101219,-0.023023576149552194,-0.025357922601758287
AAPL,2014-06-11,0.01115,-0.4654001650433529,0.040768591741291334,0.09013139131950515,0.12297166560062621,5377.375,8.0,-0.004137706161619681,-0.017685886956237518,-0.01789901698147911,-0.03142974568683354
AAPL,2014-06-12,0.3953,0.5470261874197689,0.27712286391376373,0.19185426087967009,0.17248590821869417,2726.5,2.0,-0.01672704520637358,-0.0022753535855543072,-0.004659274969713079,-0.015819851267986906
AAPL,2014-06-13,0.28055,0.3589003755364807,0.2794076213045879,0.2214195072531134,0.19213392490620432,2174.5,6.0,-0.010943901173119386,0.009859898033805159,-0.004053274386321304,-0.010955156453267167
AAPL,2014-06-16,0.0,0.0,0.09313587376819597,0.14761300483540896,0.15720048401416717,1336.0,1.0,0.010079052142476064,-0.003687717878324337,-0.014859188071295604,-0.01995661138285565
AAPL,2014-06-18,-0.4588,-0.4588,-0.2748213754106013,-0.05452466344306066,0.04520039601159131,123.0,1.0,0.001085915538394877,-0.01464539835950096,-0.019743927885165102,-0.0021695674142593324
AAPL,2014-06-19,0.07071818181818182,-0.11579558257874271,-0.044461670591412567,-0.012777048355979837,0.0498399934309714,17418.636363636364,11.0,-0.003471503796973585,-0.017200030177195846,-0.010450606301757759,0.011648279669095096
AAPL,2014-06-20,-0.08834,-0.006524305626447838,-0.07371389019713752,-0.03796469890398656,0.024716358261703864,25469.0,5.0,-0.010341726904727011,-0.00604995069094727,0.01176992000768129,0.028709583271014916
AAPL,2014-06-23,0.23019166666666668,0.07298310096939332,0.12888981437873193,0.051420756286231176,0.06207550524442438,7650.833333333333,12.0,-0.0008801957487469814,0.0007708570893791844,0.023120343830123735,0.029175624353244833
AAPL,2014-06-24,0.2889857142857143,0.3466206702301529,0.23562041431672018,0.13060907561939222,0.10333190688829527,21327.428571428572,7.0,-0.006055105070465916,0.018830385174998465,0.03588825901175552,0.041537429874328735
AAPL,2014-06-26,0.08292000000000001,0.2879099729546991,0.13382013810557342,0.11471271707959482,0.0996206510904234,17748.0,5.0,0.005976088567605231,0.028822771435102146,0.034433410973277345,0.048954831804354226
AAPL,2014-06-27,0.34,0.34,0.27127337936852447,0.18980847805306322,0.14332598725580095,1176.0,1.0,0.01188124431299209,0.016307885824643487,0.0433789774486113,0.03707318228230605
AAPL,2014-06-30,0.1265857142857143,-0.23270228614416916,0.17481493597998438,0.16873422346394693,0.14028230126123972,13672.42857142857,7.0,0.01032831421324265,0.011836796662801685,0.026041005247755322,0.022705075970237854
AAPL,2014-07-01,0.14222857142857143,0.05549792186201164,0.15309069294570907,0.15989900611882177,0.14063616856439093,1202.7142857142858,7.0,0.00634871838022244,0.026197754660911787,0.019995796426294232,0.018177996751176595
AAPL,2014-07-02,0.26094285714285714,0.05310073533669156,0.2249921357438078,0.19358028979350023,0.16251011194229387,2467.285714285714,7.0,-0.00042755986159004333,0.020004167639106285,0.016687865709053007,0.031771411984650166
AAPL,2014-07-07,-0.0032199999999999785,-2.7229755124459547e-05,0.07285071191460263,0.12798019319566684,0.13237736431642225,13835.6,5.0,0.020631784309209866,-0.009690709056645375,0.0050014855892310806,-0.01239977420416416
AAPL,2014-07-08,-0.2023,-0.2023,-0.11058309602846578,0.017886795463777902,0.0715269344407091,525.0,1.0,-0.006460450563676501,-0.0013633793650661419,-0.0003145265831733246,-0.02370216529847191
AAPL,2014-07-09,0.0,0.0,-0.0368610320094886,0.011924530309185269,0.058522037269671076,6638.25,4.0,0.0004195321988680334,0.011112272772071385,-0.006394793228414408,-0.010063882108542255
AAPL,2014-07-10,0.17695384615384618,0.1123898435880524,0.10568222009940124,0.06693430225740557,0.08005509343043019,24491.53846153846,13.0,-0.003669255945462746,0.002946315782272224,-0.020517610330591518,-0.011573840252796175
AAPL,2014-07-11,0.12675714285714285,0.36612915219721465,0.1197321686045623,0.08687524912398466,0.08854637514437794,57242.92857142857,14.0,0.0018940417807284948,-0.004620864477422049,-0.008296503949485223,-0.005250876870919963
AAPL,2014-07-14,-0.033784615384615385,-0.05053089442604062,0.017387645945110514,0.04665529428778465,0.06630437686637915,1068.076923076923,13.0,0.012917457687496192,-0.03483673933445941,-0.02602371892493338,0.007672431798345203
AAPL,2014-07-15,0.2697333333333333,0.19268960651876066,0.18561810420392572,0.12101464063630088,0.10329145986037082,4622.555555555556,9.0,-0.011715834176837858,-0.009336982178192788,-0.006294550519105879,0.017939663474835887
AAPL,2014-07-16,0.03142500000000001,0.08582714830093693,0.08282270140130858,0.09115142709086727,0.09022483079484885,14302.0,8.0,-0.005665199123760956,-0.008862509503444471,0.025427358654741106,0.030491550516569932
AAPL,2014-07-17,0.08596000000000001,0.3185288155668359,0.08491423380043621,0.08942095139391151,0.08944940701396724,1182.0,5.0,-0.01783081304647427,0.017510095169765982,0.04232485028680966,0.06370177464100846
AAPL,2014-07-18,0.14282857142857144,0.02499893197120966,0.12352379221919303,0.10722349140546482,0.09915470963480436,1230.5714285714287,7.0,0.014394780738711699,0.02922799189866465,0.034310953628277074,0.04182973886228125
AAPL,2014-07-21,0.27614999999999995,0.40783813550381803,0.22527459740639763,0.1635323276036432,0.13133567151938538,7701.8125,16.0,-0.005188967868450356,0.032893378127349715,0.05407687346865875,0.044815779645342335
AAPL,2014-07-22,0.09792857142857145,0.2651391878914123,0.14037724675451352,0.14166440887861928,0.12526165332105557,2640.3928571428573,28.0,0.00830315922084135,0.031144199946587126,0.03863996488796251,0.009290344043903165
